,date,store,item,sales
19154,2018-03-16,3,22,84.7017535363529
19155,2018-03-17,3,22,84.84345419988635
19156,2018-03-18,3,22,86.67660363630851
19157,2018-03-19,3,22,88.70777417752454
19158,2018-03-20,3,22,90.95475379792524
19159,2018-03-21,3,22,92.86920261000355
19160,2018-03-22,3,22,83.72730702676597
19161,2018-03-23,3,22,83.72730702676597
19162,2018-03-24,3,22,85.22497292861456
19163,2018-03-25,3,22,86.7655365057669
19164,2018-03-26,3,22,86.7655365057669
19165,2018-03-27,3,22,89.36276922274732
19166,2018-03-28,3,22,88.91066252325588
19167,2018-03-29,3,22,88.91066252325588
19168,2018-03-30,3,22,84.09580228847213
19169,2018-03-31,3,22,87.11212250288047
19980,2018-01-01,3,23,25.815322493466624
19981,2018-01-02,3,23,29.13085418997924
19982,2018-01-03,3,23,29.13085418997924
19983,2018-01-04,3,23,20.20202252095203
19984,2018-01-05,3,23,20.20202252095203
19985,2018-01-06,3,23,22.466339044941325
19986,2018-01-07,3,23,24.4001160620463
19987,2018-01-08,3,23,24.4001160620463
19988,2018-01-09,3,23,27.587929982935762
19989,2018-01-10,3,23,29.26708149006099
19990,2018-01-11,3,23,19.3574466384179
19991,2018-01-12,3,23,21.356842708894476
19992,2018-01-13,3,23,23.402036648353533
19993,2018-01-14,3,23,23.402036648353533
19994,2018-01-15,3,23,24.9274149754362
19995,2018-01-16,3,23,28.113035570087447
19996,2018-01-17,3,23,28.113035570087447
19997,2018-01-18,3,23,20.86716809049391
19998,2018-01-19,3,23,21.629059369779718
19999,2018-01-20,3,23,21.532097480133288
20000,2018-01-21,3,23,24.221364325225366
20001,2018-01-22,3,23,24.221364325225366
20002,2018-01-23,3,23,26.78775815540887
20003,2018-01-24,3,23,25.228013438131374
20004,2018-01-25,3,23,25.228013438131374
20005,2018-01-26,3,23,22.22549721660269
20006,2018-01-27,3,23,22.559559735776215
20007,2018-01-28,3,23,24.13020027447431
20008,2018-01-29,3,23,24.13020027447431
20009,2018-01-30,3,23,27.35170108244344
20010,2018-01-31,3,23,27.35170108244344
20011,2018-02-01,3,23,25.84346682262831
20012,2018-02-02,3,23,26.343883523296295
20013,2018-02-03,3,23,26.343883523296295
20014,2018-02-04,3,23,29.451713656097603
20015,2018-02-05,3,23,29.451713656097603
20016,2018-02-06,3,23,31.722181092160376
20017,2018-02-07,3,23,29.738293889650183
20018,2018-02-08,3,23,29.738293889650183
20019,2018-02-09,3,23,26.555016576204206
20020,2018-02-10,3,23,27.97376191723396
20021,2018-02-11,3,23,29.017431581669328
20022,2018-02-12,3,23,29.017431581669328
20023,2018-02-13,3,23,31.352254815915654
20024,2018-02-14,3,23,30.124002712189068
20025,2018-02-15,3,23,30.124002712189068
20026,2018-02-16,3,23,26.05404718026605
20027,2018-02-17,3,23,28.126095275991762
20028,2018-02-18,3,23,29.11324946197621
20029,2018-02-19,3,23,29.11324946197621
20030,2018-02-20,3,23,31.9242216000792
20031,2018-02-21,3,23,32.915085204759876
20032,2018-02-22,3,23,26.56147036911006
20033,2018-02-23,3,23,26.56147036911006
20034,2018-02-24,3,23,28.33060419547077
20035,2018-02-25,3,23,28.33060419547077
20036,2018-02-26,3,23,29.46326855231148
20037,2018-02-27,3,23,30.370388321712078
20038,2018-02-28,3,23,30.339637050386763
20039,2018-03-01,3,23,41.16100271797392
20040,2018-03-02,3,23,32.035732936364596
20041,2018-03-03,3,23,34.71029237278412
20042,2018-03-04,3,23,34.71029237278412
20043,2018-03-05,3,23,37.478749350023676
20044,2018-03-06,3,23,40.15594914380014
20045,2018-03-07,3,23,41.93013162555591
20046,2018-03-08,3,23,33.1828286017386
20047,2018-03-09,3,23,34.02151473890594
20048,2018-03-10,3,23,34.02151473890594
20049,2018-03-11,3,23,36.282876558402045
20050,2018-03-12,3,23,36.282876558402045
20051,2018-03-13,3,23,38.64275401282465
20052,2018-03-14,3,23,38.402961418220144
20053,2018-03-15,3,23,38.402961418220144
20054,2018-03-16,3,23,34.643008904566344
20055,2018-03-17,3,23,34.78470956809978
20056,2018-03-18,3,23,36.6178590045219
20057,2018-03-19,3,23,38.64902954573793
20058,2018-03-20,3,23,40.89600916613863
20059,2018-03-21,3,23,42.81045797821695
20060,2018-03-22,3,23,33.66856239497937
20061,2018-03-23,3,23,33.66856239497937
20062,2018-03-24,3,23,34.689067723196075
20063,2018-03-25,3,23,36.229631300348416
20064,2018-03-26,3,23,36.229631300348416
20065,2018-03-27,3,23,38.82686401732883
20066,2018-03-28,3,23,38.37475731783737
20067,2018-03-29,3,23,38.37475731783737
20068,2018-03-30,3,23,33.55989708305361
20069,2018-03-31,3,23,34.678870492113205
20880,2018-01-01,3,24,58.51541409883215
20881,2018-01-02,3,24,61.830945795344796
20882,2018-01-03,3,24,61.830945795344796
20883,2018-01-04,3,24,52.902114126317564
20884,2018-01-05,3,24,52.902114126317564
20885,2018-01-06,3,24,55.16643065030687
20886,2018-01-07,3,24,57.10020766741184
20887,2018-01-08,3,24,57.10020766741184
20888,2018-01-09,3,24,60.28802158830133
20889,2018-01-10,3,24,61.96717309542655
20890,2018-01-11,3,24,52.05753824378345
20891,2018-01-12,3,24,54.056934314260026
20892,2018-01-13,3,24,56.10212825371908
20893,2018-01-14,3,24,56.10212825371908
20894,2018-01-15,3,24,57.62750658080175
20895,2018-01-16,3,24,60.81312717545301
20896,2018-01-17,3,24,60.81312717545301
20897,2018-01-18,3,24,53.567259695859455
20898,2018-01-19,3,24,54.32915097514526
20899,2018-01-20,3,24,54.232189085498824
20900,2018-01-21,3,24,56.921455930590916
20901,2018-01-22,3,24,56.921455930590916
20902,2018-01-23,3,24,59.48784976077442
20903,2018-01-24,3,24,57.92810504349692
20904,2018-01-25,3,24,57.92810504349692
20905,2018-01-26,3,24,54.92558882196823
20906,2018-01-27,3,24,55.259651341141755
20907,2018-01-28,3,24,56.830291879839855
20908,2018-01-29,3,24,56.830291879839855
20909,2018-01-30,3,24,60.05179268780903
20910,2018-01-31,3,24,60.05179268780903
20911,2018-02-01,3,24,58.5435584279939
20912,2018-02-02,3,24,59.043975128661884
20913,2018-02-03,3,24,59.043975128661884
20914,2018-02-04,3,24,62.15180526146321
20915,2018-02-05,3,24,62.15180526146321
20916,2018-02-06,3,24,64.42227269752598
20917,2018-02-07,3,24,62.43838549501579
20918,2018-02-08,3,24,62.43838549501579
20919,2018-02-09,3,24,59.25510818156982
20920,2018-02-10,3,24,60.67385352259957
20921,2018-02-11,3,24,61.717523187034935
20922,2018-02-12,3,24,61.717523187034935
20923,2018-02-13,3,24,64.05234642128126
20924,2018-02-14,3,24,62.82409431755467
20925,2018-02-15,3,24,62.82409431755467
20926,2018-02-16,3,24,58.75413878563165
20927,2018-02-17,3,24,60.826186881357366
20928,2018-02-18,3,24,61.81334106734181
20929,2018-02-19,3,24,61.81334106734181
20930,2018-02-20,3,24,64.6243132054448
20931,2018-02-21,3,24,65.61517681012549
20932,2018-02-22,3,24,59.261561974475676
20933,2018-02-23,3,24,59.261561974475676
20934,2018-02-24,3,24,61.030695800836384
20935,2018-02-25,3,24,61.030695800836384
20936,2018-02-26,3,24,62.16336015767709
20937,2018-02-27,3,24,63.070479927077685
20938,2018-02-28,3,24,63.03972865575237
20939,2018-03-01,3,24,76.7131544077933
20940,2018-03-02,3,24,67.58788462618396
20941,2018-03-03,3,24,70.26244406260348
20942,2018-03-04,3,24,70.26244406260348
20943,2018-03-05,3,24,73.03090103984304
20944,2018-03-06,3,24,75.70810083361951
20945,2018-03-07,3,24,77.48228331537527
20946,2018-03-08,3,24,68.73498029155796
20947,2018-03-09,3,24,69.57366642872532
20948,2018-03-10,3,24,69.57366642872532
20949,2018-03-11,3,24,71.8350282482214
20950,2018-03-12,3,24,71.8350282482214
20951,2018-03-13,3,24,74.19490570264401
20952,2018-03-14,3,24,73.95511310803951
20953,2018-03-15,3,24,73.95511310803951
20954,2018-03-16,3,24,70.19516059438568
20955,2018-03-17,3,24,70.33686125791911
20956,2018-03-18,3,24,72.17001069434124
20957,2018-03-19,3,24,74.20118123555727
20958,2018-03-20,3,24,76.44816085595798
20959,2018-03-21,3,24,78.3626096680363
20960,2018-03-22,3,24,69.22071408479874
20961,2018-03-23,3,24,69.22071408479874
20962,2018-03-24,3,24,71.03996493677755
20963,2018-03-25,3,24,72.58052851392989
20964,2018-03-26,3,24,72.58052851392989
20965,2018-03-27,3,24,75.17776123091029
20966,2018-03-28,3,24,74.72565453141884
20967,2018-03-29,3,24,74.72565453141884
20968,2018-03-30,3,24,69.91079429663509
20969,2018-03-31,3,24,72.4851269106643
21780,2018-01-01,3,25,71.350790843843
21781,2018-01-02,3,25,74.66632254035562
21782,2018-01-03,3,25,74.66632254035562
21783,2018-01-04,3,25,65.7374908713284
21784,2018-01-05,3,25,65.7374908713284
21785,2018-01-06,3,25,68.00180739531771
21786,2018-01-07,3,25,69.93558441242268
21787,2018-01-08,3,25,69.93558441242268
21788,2018-01-09,3,25,73.12339833331214
21789,2018-01-10,3,25,74.80254984043736
21790,2018-01-11,3,25,64.89291498879427
21791,2018-01-12,3,25,66.89231105927085
21792,2018-01-13,3,25,68.9375049987299
21793,2018-01-14,3,25,68.9375049987299
21794,2018-01-15,3,25,70.46288332581258
21795,2018-01-16,3,25,73.64850392046382
21796,2018-01-17,3,25,73.64850392046382
21797,2018-01-18,3,25,66.4026364408703
21798,2018-01-19,3,25,67.16452772015609
21799,2018-01-20,3,25,67.06756583050966
21800,2018-01-21,3,25,69.75683267560174
21801,2018-01-22,3,25,69.75683267560174
21802,2018-01-23,3,25,72.32322650578524
21803,2018-01-24,3,25,70.76348178850775
21804,2018-01-25,3,25,70.76348178850775
21805,2018-01-26,3,25,67.76096556697907
21806,2018-01-27,3,25,68.0950280861526
21807,2018-01-28,3,25,69.66566862485068
21808,2018-01-29,3,25,69.66566862485068
21809,2018-01-30,3,25,72.8871694328198
21810,2018-01-31,3,25,72.8871694328198
21811,2018-02-01,3,25,71.37893517300468
21812,2018-02-02,3,25,71.87935187367266
21813,2018-02-03,3,25,71.87935187367266
21814,2018-02-04,3,25,74.98718200647397
21815,2018-02-05,3,25,74.98718200647397
21816,2018-02-06,3,25,77.25764944253675
21817,2018-02-07,3,25,75.27376224002654
21818,2018-02-08,3,25,75.27376224002654
21819,2018-02-09,3,25,72.09048492658057
21820,2018-02-10,3,25,73.50923026761032
21821,2018-02-11,3,25,74.55289993204569
21822,2018-02-12,3,25,74.55289993204569
21823,2018-02-13,3,25,76.88772316629202
21824,2018-02-14,3,25,75.65947106256543
21825,2018-02-15,3,25,75.65947106256543
21826,2018-02-16,3,25,71.58951553064242
21827,2018-02-17,3,25,73.66156362636812
21828,2018-02-18,3,25,74.64871781235257
21829,2018-02-19,3,25,74.64871781235257
21830,2018-02-20,3,25,77.45968995045557
21831,2018-02-21,3,25,78.45055355513625
21832,2018-02-22,3,25,72.21452695173176
21833,2018-02-23,3,25,72.21452695173176
21834,2018-02-24,3,25,73.9388910317946
21835,2018-02-25,3,25,73.9388910317946
21836,2018-02-26,3,25,75.41447603466989
21837,2018-02-27,3,25,76.32159580407048
21838,2018-02-28,3,25,76.29084453274515
21839,2018-03-01,3,25,91.59995687180967
21840,2018-03-02,3,25,82.47468709020036
21841,2018-03-03,3,25,85.9265140036517
21842,2018-03-04,3,25,85.9265140036517
21843,2018-03-05,3,25,88.69497098089126
21844,2018-03-06,3,25,91.37217077466775
21845,2018-03-07,3,25,93.14635325642351
21846,2018-03-08,3,25,84.39905023260616
21847,2018-03-09,3,25,85.23773636977353
21848,2018-03-10,3,25,85.23773636977353
21849,2018-03-11,3,25,87.49909818926962
21850,2018-03-12,3,25,87.49909818926962
21851,2018-03-13,3,25,89.85897564369225
21852,2018-03-14,3,25,89.61918304908774
21853,2018-03-15,3,25,89.61918304908774
21854,2018-03-16,3,25,85.85923053543392
21855,2018-03-17,3,25,86.00093119896735
21856,2018-03-18,3,25,87.83408063538945
21857,2018-03-19,3,25,89.86525117660553
21858,2018-03-20,3,25,92.11223079700625
21859,2018-03-21,3,25,94.02667960908455
21860,2018-03-22,3,25,84.88478402584695
21861,2018-03-23,3,25,84.88478402584695
21862,2018-03-24,3,25,86.74050106854457
21863,2018-03-25,3,25,88.2810646456969
21864,2018-03-26,3,25,88.2810646456969
21865,2018-03-27,3,25,90.87829736267733
21866,2018-03-28,3,25,90.42619066318588
21867,2018-03-29,3,25,90.42619066318588
21868,2018-03-30,3,25,85.61133042840213
21869,2018-03-31,3,25,88.18566304243137
22680,2018-01-01,3,26,40.9941250131774
22681,2018-01-02,3,26,44.309656709689975
22682,2018-01-03,3,26,44.309656709689975
22683,2018-01-04,3,26,35.3808250406628
22684,2018-01-05,3,26,35.3808250406628
22685,2018-01-06,3,26,37.64514156465212
22686,2018-01-07,3,26,39.578918581757094
22687,2018-01-08,3,26,39.578918581757094
22688,2018-01-09,3,26,42.766732502646526
22689,2018-01-10,3,26,44.445884009771746
22690,2018-01-11,3,26,34.53624915812868
22691,2018-01-12,3,26,36.53564522860527
22692,2018-01-13,3,26,38.58083916806433
22693,2018-01-14,3,26,38.58083916806433
22694,2018-01-15,3,26,40.10621749514699
22695,2018-01-16,3,26,43.29183808979823
22696,2018-01-17,3,26,43.29183808979823
22697,2018-01-18,3,26,36.045970610204705
22698,2018-01-19,3,26,36.8078618894905
22699,2018-01-20,3,26,36.710899999844074
22700,2018-01-21,3,26,39.40016684493616
22701,2018-01-22,3,26,39.40016684493616
22702,2018-01-23,3,26,41.966560675119666
22703,2018-01-24,3,26,40.40681595784217
22704,2018-01-25,3,26,40.40681595784217
22705,2018-01-26,3,26,37.404299736313476
22706,2018-01-27,3,26,37.738362255487004
22707,2018-01-28,3,26,39.309002794185105
22708,2018-01-29,3,26,39.309002794185105
22709,2018-01-30,3,26,42.5305036021542
22710,2018-01-31,3,26,42.5305036021542
22711,2018-02-01,3,26,41.02226934233906
22712,2018-02-02,3,26,41.52268604300705
22713,2018-02-03,3,26,41.52268604300705
22714,2018-02-04,3,26,44.63051617580837
22715,2018-02-05,3,26,44.63051617580837
22716,2018-02-06,3,26,46.90098361187114
22717,2018-02-07,3,26,44.91709640936095
22718,2018-02-08,3,26,44.91709640936095
22719,2018-02-09,3,26,41.733819095914974
22720,2018-02-10,3,26,43.15256443694473
22721,2018-02-11,3,26,44.19623410138009
22722,2018-02-12,3,26,44.19623410138009
22723,2018-02-13,3,26,46.53105733562642
22724,2018-02-14,3,26,45.30280523189983
22725,2018-02-15,3,26,45.30280523189983
22726,2018-02-16,3,26,41.23284969997681
22727,2018-02-17,3,26,43.30489779570253
22728,2018-02-18,3,26,44.292051981686974
22729,2018-02-19,3,26,44.292051981686974
22730,2018-02-20,3,26,47.10302411978997
22731,2018-02-21,3,26,48.09388772447065
22732,2018-02-22,3,26,41.840941871525516
22733,2018-02-23,3,26,41.840941871525516
22734,2018-02-24,3,26,43.515877545218196
22735,2018-02-25,3,26,43.515877545218196
22736,2018-02-26,3,26,44.63232228132014
22737,2018-02-27,3,26,45.53944205072073
22738,2018-02-28,3,26,45.50869077939542
22739,2018-03-01,3,26,57.96071290316045
22740,2018-03-02,3,26,48.83544312155113
22741,2018-03-03,3,26,51.06411828918335
22742,2018-03-04,3,26,51.06411828918335
22743,2018-03-05,3,26,53.832575266422914
22744,2018-03-06,3,26,56.509775060199374
22745,2018-03-07,3,26,58.28395754195513
22746,2018-03-08,3,26,49.536654518137844
22747,2018-03-09,3,26,50.37534065530518
22748,2018-03-10,3,26,50.37534065530518
22749,2018-03-11,3,26,52.63670247480128
22750,2018-03-12,3,26,52.63670247480128
22751,2018-03-13,3,26,54.996579929223884
22752,2018-03-14,3,26,54.756787334619375
22753,2018-03-15,3,26,54.756787334619375
22754,2018-03-16,3,26,50.99683482096557
22755,2018-03-17,3,26,51.13853548449901
22756,2018-03-18,3,26,52.97168492092113
22757,2018-03-19,3,26,55.002855462137155
22758,2018-03-20,3,26,57.24983508253786
22759,2018-03-21,3,26,59.164283894616176
22760,2018-03-22,3,26,50.022388311378606
22761,2018-03-23,3,26,50.022388311378606
22762,2018-03-24,3,26,51.50704803342844
22763,2018-03-25,3,26,53.04761161058078
22764,2018-03-26,3,26,53.04761161058078
22765,2018-03-27,3,26,55.64484432756119
22766,2018-03-28,3,26,55.192737628069736
22767,2018-03-29,3,26,55.192737628069736
22768,2018-03-30,3,26,50.37787739328599
22769,2018-03-31,3,26,52.55043963376683
23580,2018-01-01,3,27,19.798012499891804
23581,2018-01-02,3,27,23.11354419640442
23582,2018-01-03,3,27,23.11354419640442
23583,2018-01-04,3,27,14.18471252737718
23584,2018-01-05,3,27,14.18471252737718
23585,2018-01-06,3,27,16.449029051366487
23586,2018-01-07,3,27,18.38280606847143
23587,2018-01-08,3,27,18.38280606847143
23588,2018-01-09,3,27,21.570619989360942
23589,2018-01-10,3,27,23.24977149648617
23590,2018-01-11,3,27,13.34013664484305
23591,2018-01-12,3,27,15.339532715319635
23592,2018-01-13,3,27,17.384726654778675
23593,2018-01-14,3,27,17.384726654778675
23594,2018-01-15,3,27,18.910104981861384
23595,2018-01-16,3,27,22.09572557651263
23596,2018-01-17,3,27,22.09572557651263
23597,2018-01-18,3,27,14.849858096919057
23598,2018-01-19,3,27,15.611749376204848
23599,2018-01-20,3,27,15.51478748655844
23600,2018-01-21,3,27,18.204054331650504
23601,2018-01-22,3,27,18.204054331650504
23602,2018-01-23,3,27,20.770448161834054
23603,2018-01-24,3,27,19.210703444556557
23604,2018-01-25,3,27,19.210703444556557
23605,2018-01-26,3,27,16.208187223027807
23606,2018-01-27,3,27,16.54224974220135
23607,2018-01-28,3,27,18.112890280899435
23608,2018-01-29,3,27,18.112890280899435
23609,2018-01-30,3,27,19.78614442326399
23610,2018-01-31,3,27,19.78614442326399
23611,2018-02-01,3,27,18.277910163448844
23612,2018-02-02,3,27,18.778326864116842
23613,2018-02-03,3,27,18.778326864116842
23614,2018-02-04,3,27,21.88615699691815
23615,2018-02-05,3,27,21.88615699691815
23616,2018-02-06,3,27,24.156624432980923
23617,2018-02-07,3,27,22.17273723047073
23618,2018-02-08,3,27,22.17273723047073
23619,2018-02-09,3,27,18.98945991702475
23620,2018-02-10,3,27,20.408205258054505
23621,2018-02-11,3,27,21.45187492248987
23622,2018-02-12,3,27,21.45187492248987
23623,2018-02-13,3,27,23.7866981567362
23624,2018-02-14,3,27,22.558446053009614
23625,2018-02-15,3,27,22.558446053009614
23626,2018-02-16,3,27,18.488490521086575
23627,2018-02-17,3,27,20.560538616812305
23628,2018-02-18,3,27,21.547692802796753
23629,2018-02-19,3,27,21.547692802796753
23630,2018-02-20,3,27,24.358664940899743
23631,2018-02-21,3,27,25.349528545580423
23632,2018-02-22,3,27,19.09658269263528
23633,2018-02-23,3,27,19.09658269263528
23634,2018-02-24,3,27,20.771518366327975
23635,2018-02-25,3,27,20.771518366327975
23636,2018-02-26,3,27,21.88796310242992
23637,2018-02-27,3,27,22.795082871830513
23638,2018-02-28,3,27,22.764331600505198
23639,2018-03-01,3,27,33.81445697616654
23640,2018-03-02,3,27,24.68918719455721
23641,2018-03-03,3,27,26.917862362189425
23642,2018-03-04,3,27,26.917862362189425
23643,2018-03-05,3,27,29.686319339428987
23644,2018-03-06,3,27,31.522935557787186
23645,2018-03-07,3,27,33.297118039542944
23646,2018-03-08,3,27,24.549815015725642
23647,2018-03-09,3,27,25.388501152892992
23648,2018-03-10,3,27,25.388501152892992
23649,2018-03-11,3,27,27.649862972389084
23650,2018-03-12,3,27,27.649862972389084
23651,2018-03-13,3,27,30.009740426811693
23652,2018-03-14,3,27,29.769947832207205
23653,2018-03-15,3,27,29.769947832207205
23654,2018-03-16,3,27,26.00999531855337
23655,2018-03-17,3,27,26.151695982086803
23656,2018-03-18,3,27,27.984845418508932
23657,2018-03-19,3,27,30.01601595972497
23658,2018-03-20,3,27,32.262995580125676
23659,2018-03-21,3,27,34.177444392204
23660,2018-03-22,3,27,25.035548808966425
23661,2018-03-23,3,27,25.035548808966425
23662,2018-03-24,3,27,26.520208531016255
23663,2018-03-25,3,27,28.060772108168592
23664,2018-03-26,3,27,28.060772108168592
23665,2018-03-27,3,27,29.895696306994438
23666,2018-03-28,3,27,29.443589607502986
23667,2018-03-29,3,27,29.443589607502986
23668,2018-03-30,3,27,24.628729372719228
23669,2018-03-31,3,27,25.891657418791183
24480,2018-01-01,3,28,75.94210612297066
24481,2018-01-02,3,28,79.5209039598879
24482,2018-01-03,3,28,79.5209039598879
24483,2018-01-04,3,28,69.93172367165218
24484,2018-01-05,3,28,69.93172367165218
24485,2018-01-06,3,28,72.19604019564147
24486,2018-01-07,3,28,74.71968019776394
24487,2018-01-08,3,28,74.71968019776394
24488,2018-01-09,3,28,77.9074941186534
24489,2018-01-10,3,28,79.58664562577863
24490,2018-01-11,3,28,69.67701077413554
24491,2018-01-12,3,28,71.67640684461212
24492,2018-01-13,3,28,73.72160078407117
24493,2018-01-14,3,28,73.72160078407117
24494,2018-01-15,3,28,75.24697911115383
24495,2018-01-16,3,28,78.43259970580509
24496,2018-01-17,3,28,78.43259970580509
24497,2018-01-18,3,28,71.18673222621155
24498,2018-01-19,3,28,71.94862350549735
24499,2018-01-20,3,28,71.85166161585093
24500,2018-01-21,3,28,74.54092846094301
24501,2018-01-22,3,28,74.54092846094301
24502,2018-01-23,3,28,77.10732229112651
24503,2018-01-24,3,28,75.54757757384901
24504,2018-01-25,3,28,75.54757757384901
24505,2018-01-26,3,28,72.54506135232033
24506,2018-01-27,3,28,72.87912387149385
24507,2018-01-28,3,28,74.44976441019195
24508,2018-01-29,3,28,74.44976441019195
24509,2018-01-30,3,28,78.77484459966534
24510,2018-01-31,3,28,78.77484459966534
24511,2018-02-01,3,28,77.2666103398502
24512,2018-02-02,3,28,77.76702704051819
24513,2018-02-03,3,28,77.76702704051819
24514,2018-02-04,3,28,80.8748571733195
24515,2018-02-05,3,28,80.8748571733195
24516,2018-02-06,3,28,83.14532460938227
24517,2018-02-07,3,28,81.16143740687208
24518,2018-02-08,3,28,81.16143740687208
24519,2018-02-09,3,28,77.9781600934261
24520,2018-02-10,3,28,79.39690543445586
24521,2018-02-11,3,28,80.44057509889123
24522,2018-02-12,3,28,80.44057509889123
24523,2018-02-13,3,28,82.77539833313753
24524,2018-02-14,3,28,81.54714622941097
24525,2018-02-15,3,28,81.54714622941097
24526,2018-02-16,3,28,77.47719069748794
24527,2018-02-17,3,28,79.54923879321366
24528,2018-02-18,3,28,80.5363929791981
24529,2018-02-19,3,28,80.5363929791981
24530,2018-02-20,3,28,83.34736511730108
24531,2018-02-21,3,28,84.33822872198176
24532,2018-02-22,3,28,78.08528286903663
24533,2018-02-23,3,28,78.08528286903663
24534,2018-02-24,3,28,79.76021854272932
24535,2018-02-25,3,28,79.76021854272932
24536,2018-02-26,3,28,80.87666327883127
24537,2018-02-27,3,28,81.78378304823187
24538,2018-02-28,3,28,81.75303177690655
24539,2018-03-01,3,28,97.30265141249093
24540,2018-03-02,3,28,88.1773816308816
24541,2018-03-03,3,28,90.85903684324889
24542,2018-03-04,3,28,90.85903684324889
24543,2018-03-05,3,28,93.62749382048844
24544,2018-03-06,3,28,97.13113501417459
24545,2018-03-07,3,28,98.90531749593035
24546,2018-03-08,3,28,90.15801447211305
24547,2018-03-09,3,28,90.9967006092804
24548,2018-03-10,3,28,90.9967006092804
24549,2018-03-11,3,28,93.25806242877647
24550,2018-03-12,3,28,93.25806242877647
24551,2018-03-13,3,28,95.61793988319909
24552,2018-03-14,3,28,95.37814728859456
24553,2018-03-15,3,28,95.37814728859456
24554,2018-03-16,3,28,92.05084756707879
24555,2018-03-17,3,28,92.19254823061222
24556,2018-03-18,3,28,94.02569766703435
24557,2018-03-19,3,28,96.05686820825038
24558,2018-03-20,3,28,98.30384782865107
24559,2018-03-21,3,28,100.21829664072939
24560,2018-03-22,3,28,91.07640105749181
24561,2018-03-23,3,28,91.07640105749181
24562,2018-03-24,3,28,92.56106077954163
24563,2018-03-25,3,28,94.10162435669397
24564,2018-03-26,3,28,94.10162435669397
24565,2018-03-27,3,28,97.36651516347287
24566,2018-03-28,3,28,96.91440846398142
24567,2018-03-29,3,28,96.91440846398142
24568,2018-03-30,3,28,92.09954822919767
24569,2018-03-31,3,28,95.15515629171489
25380,2018-01-01,3,29,60.74651607646512
25381,2018-01-02,3,29,64.32531391338236
25382,2018-01-03,3,29,64.32531391338236
25383,2018-01-04,3,29,54.73613362514661
25384,2018-01-05,3,29,54.73613362514661
25385,2018-01-06,3,29,57.00045014913592
25386,2018-01-07,3,29,59.52409015125842
25387,2018-01-08,3,29,59.52409015125842
25388,2018-01-09,3,29,62.711904072147874
25389,2018-01-10,3,29,64.3910555792731
25390,2018-01-11,3,29,54.481420727629995
25391,2018-01-12,3,29,56.48081679810656
25392,2018-01-13,3,29,58.52601073756564
25393,2018-01-14,3,29,58.52601073756564
25394,2018-01-15,3,29,60.051389064648326
25395,2018-01-16,3,29,63.23700965929957
25396,2018-01-17,3,29,63.23700965929957
25397,2018-01-18,3,29,55.991142179706
25398,2018-01-19,3,29,56.75303345899182
25399,2018-01-20,3,29,56.65607156934538
25400,2018-01-21,3,29,59.345338414437485
25401,2018-01-22,3,29,59.345338414437485
25402,2018-01-23,3,29,61.91173224462099
25403,2018-01-24,3,29,60.351987527343496
25404,2018-01-25,3,29,60.351987527343496
25405,2018-01-26,3,29,57.349471305814795
25406,2018-01-27,3,29,57.68353382498832
25407,2018-01-28,3,29,59.25417436368643
25408,2018-01-29,3,29,59.25417436368643
25409,2018-01-30,3,29,63.57925455315983
25410,2018-01-31,3,29,63.57925455315983
25411,2018-02-01,3,29,62.071020293344695
25412,2018-02-02,3,29,62.571436994012686
25413,2018-02-03,3,29,62.571436994012686
25414,2018-02-04,3,29,65.67926712681401
25415,2018-02-05,3,29,65.67926712681401
25416,2018-02-06,3,29,67.94973456287676
25417,2018-02-07,3,29,65.96584736036658
25418,2018-02-08,3,29,65.96584736036658
25419,2018-02-09,3,29,62.78257004692061
25420,2018-02-10,3,29,64.20131538795036
25421,2018-02-11,3,29,65.24498505238573
25422,2018-02-12,3,29,65.24498505238573
25423,2018-02-13,3,29,67.57980828663204
25424,2018-02-14,3,29,66.35155618290547
25425,2018-02-15,3,29,66.35155618290547
25426,2018-02-16,3,29,62.28160065098245
25427,2018-02-17,3,29,64.35364874670816
25428,2018-02-18,3,29,65.34080293269261
25429,2018-02-19,3,29,65.34080293269261
25430,2018-02-20,3,29,68.15177507079561
25431,2018-02-21,3,29,69.14263867547628
25432,2018-02-22,3,29,62.889692822531146
25433,2018-02-23,3,29,62.889692822531146
25434,2018-02-24,3,29,64.56462849622383
25435,2018-02-25,3,29,64.56462849622383
25436,2018-02-26,3,29,65.68107323232579
25437,2018-02-27,3,29,66.58819300172637
25438,2018-02-28,3,29,66.55744173040107
25439,2018-03-01,3,29,80.43061836863862
25440,2018-03-02,3,29,71.30534858702929
25441,2018-03-03,3,29,73.98700379939656
25442,2018-03-04,3,29,73.98700379939656
25443,2018-03-05,3,29,76.75546077663613
25444,2018-03-06,3,29,79.87237711957826
25445,2018-03-07,3,29,81.64655960133402
25446,2018-03-08,3,29,72.89925657751671
25447,2018-03-09,3,29,73.73794271468405
25448,2018-03-10,3,29,73.73794271468405
25449,2018-03-11,3,29,75.99930453418015
25450,2018-03-12,3,29,75.99930453418015
25451,2018-03-13,3,29,78.35918198860276
25452,2018-03-14,3,29,78.11938939399826
25453,2018-03-15,3,29,78.11938939399826
25454,2018-03-16,3,29,74.79208967248246
25455,2018-03-17,3,29,74.93379033601589
25456,2018-03-18,3,29,76.76693977243801
25457,2018-03-19,3,29,78.79811031365405
25458,2018-03-20,3,29,81.04508993405476
25459,2018-03-21,3,29,82.95953874613309
